4/26/2019, 1980.630005
4/29/2019, 1988.430054
4/30/2019, 1986.52002
5/1/2019, 1981.52002
5/2/2019, 1980.82019946
5/3/2019, 1982.459961
5/6/2019, 1980.550049
5/7/2019, 1981
5/8/2019, 1987.77002
5/9/2019, 1879.869995
5/10/2019, 1849.97998
5/13/2019, 1882.680054
5/14/2019, 1830.12019995
5/15/2019, 1871.150024
5/16/2019, 1917.569946
5/17/2019, 1863
5/20/2019, 1848.969971
5/21/2019, 1852.52002
5/22/2019, 1863.680054
5/23/2019, 1816.47998
5/24/2019, 1828.280029
