4/26/2019, 235.139999
4/29/2019, 241.470001
4/30/2019, 238.690002
5/1/2019, 234.009995
5/2/2019, 244.100006
5/3/2019, 255.029999
5/6/2019, 255.339996
5/7/2019, 247.059998
5/8/2019, 244.839996
5/9/2019, 241.979996
5/10/2019, 239.520004
5/13/2019, 227.009995
5/14/2019, 232.309998
5/15/2019, 231.949997
5/16/2019, 228.330002
5/17/2019, 211.029999
5/20/2019, 205.360001
5/21/2019, 205.080002
5/22/2019, 192.729996
5/23/2019, 195.490005
5/24/2019, 190.630005
