4/26/2019, 1950.630005
4/29/2019, 1938.430054
4/30/2019, 1926.52002
5/1/2019, 1911.52002
5/2/2019, 1900.82019946
5/3/2019, 1962.459961
5/6/2019, 1950.550049
5/7/2019, 1921
5/8/2019, 1917.77002
5/9/2019, 1899.869995
5/10/2019, 1889.97998
5/13/2019, 1822.680054
5/14/2019, 1840.12019995
5/15/2019, 1871.150024
5/16/2019, 1907.569946
5/17/2019, 1869
5/20/2019, 1858.969971
5/21/2019, 1857.52002
5/22/2019, 1859.680054
5/23/2019, 1815.47998
5/24/2019, 1823.280029
